user_id,branches_of_interest,tags_followed,active_hours,buddies
stu_2380,"[""DS""]","[""coding"", ""internships"", ""design"", ""project"", ""python""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_2244"", ""stu_4809"", ""stu_3539""]"
stu_2381,"[""Mech"", ""IT""]","[""events"", ""coding"", ""internships"", ""clubs"", ""ML""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_0531"", ""stu_0388""]"
stu_2382,"[""ECE""]","[""clubs"", ""project"", ""python"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3148"", ""stu_3255"", ""stu_1954"", ""stu_3442""]"
stu_2383,"[""ECE"", ""AI""]","[""design"", ""clubs"", ""coding"", ""python"", ""events""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0155"", ""stu_2052"", ""stu_4539"", ""stu_4694""]"
stu_2384,"[""AI""]","[""events"", ""project"", ""internships"", ""coding"", ""ML""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_1526"", ""stu_4108"", ""stu_4593"", ""stu_0384""]"
stu_2385,"[""DS"", ""AI""]","[""career"", ""startups"", ""ML"", ""coding""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_1499"", ""stu_2383"", ""stu_0126"", ""stu_3229""]"
stu_2386,"[""DS"", ""Mech""]","[""coding"", ""career"", ""startups""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_3098"", ""stu_3152"", ""stu_1796""]"
stu_2387,"[""ECE"", ""AI""]","[""project"", ""python"", ""startups""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_2177"", ""stu_4320"", ""stu_0369""]"
stu_2388,"[""ECE""]","[""project"", ""events"", ""ML""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_3239"", ""stu_1154"", ""stu_0745""]"
stu_2389,"[""ECE""]","[""startups"", ""project"", ""design""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0125"", ""stu_2137""]"
stu_2390,"[""Mech""]","[""startups"", ""python"", ""events"", ""coding""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2461"", ""stu_0883""]"
stu_2391,"[""CSE"", ""Mech""]","[""clubs"", ""startups"", ""coding""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_2493"", ""stu_3409"", ""stu_2130""]"
stu_2392,"[""AI""]","[""clubs"", ""python"", ""design""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1301"", ""stu_3661"", ""stu_3432""]"
stu_2393,"[""Mech"", ""CSE""]","[""python"", ""internships"", ""coding"", ""ML""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_1937"", ""stu_2587""]"
stu_2394,"[""ECE""]","[""startups"", ""design"", ""career"", ""python"", ""coding""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_3235"", ""stu_2947""]"
stu_2395,"[""Mech"", ""IT""]","[""design"", ""startups"", ""clubs""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_0494"", ""stu_4661""]"
stu_2396,"[""DS""]","[""events"", ""ML"", ""internships""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_1270"", ""stu_1226""]"
stu_2397,"[""AI"", ""ECE""]","[""design"", ""events"", ""ML"", ""python"", ""project""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_3386"", ""stu_3786""]"
stu_2398,"[""ECE""]","[""ML"", ""clubs"", ""design"", ""internships""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4764"", ""stu_0535"", ""stu_2306"", ""stu_2815""]"
stu_2399,"[""CSE"", ""ECE""]","[""python"", ""events"", ""project"", ""ML""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_4823"", ""stu_1503"", ""stu_3252""]"
stu_2400,"[""CSE""]","[""career"", ""design"", ""python""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_2670"", ""stu_0085"", ""stu_1721"", ""stu_4708""]"
stu_2401,"[""Mech""]","[""design"", ""events"", ""python"", ""project"", ""ML""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_2612"", ""stu_3312"", ""stu_0288""]"
stu_2402,"[""ECE"", ""CSE""]","[""career"", ""internships"", ""python"", ""project"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_1121"", ""stu_2108""]"
stu_2403,"[""Mech""]","[""coding"", ""design"", ""ML"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4585"", ""stu_1059""]"
stu_2404,"[""IT""]","[""ML"", ""project"", ""career"", ""startups""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_2774"", ""stu_3864"", ""stu_1386"", ""stu_4969""]"
stu_2405,"[""DS"", ""ECE""]","[""coding"", ""startups"", ""ML"", ""career"", ""events""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1822"", ""stu_0085""]"
stu_2406,"[""IT"", ""ECE""]","[""internships"", ""design"", ""ML""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1106"", ""stu_3867"", ""stu_3829"", ""stu_4730""]"
stu_2407,"[""AI""]","[""ML"", ""career"", ""design"", ""startups""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0289"", ""stu_1342""]"
stu_2408,"[""AI""]","[""python"", ""events"", ""coding"", ""internships"", ""project""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_3749"", ""stu_3081"", ""stu_1073""]"
stu_2409,"[""DS""]","[""internships"", ""coding"", ""project"", ""design""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_1201"", ""stu_1650""]"
stu_2410,"[""IT"", ""DS""]","[""events"", ""clubs"", ""python"", ""design""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_3305"", ""stu_3454""]"
stu_2411,"[""IT""]","[""events"", ""project"", ""ML"", ""coding"", ""career""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_2250"", ""stu_4524"", ""stu_2675"", ""stu_3874""]"
stu_2412,"[""Mech"", ""ECE""]","[""ML"", ""startups"", ""coding"", ""events"", ""project""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_1133"", ""stu_2696"", ""stu_4314""]"
stu_2413,"[""ECE"", ""Mech""]","[""project"", ""ML"", ""python"", ""design"", ""career""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1239"", ""stu_4721"", ""stu_3067""]"
stu_2414,"[""CSE"", ""AI""]","[""internships"", ""design"", ""career"", ""project"", ""clubs""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0870"", ""stu_0963"", ""stu_3540""]"
stu_2415,"[""IT"", ""AI""]","[""events"", ""career"", ""project"", ""clubs""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_4974"", ""stu_0749"", ""stu_4144""]"
stu_2416,"[""DS""]","[""startups"", ""project"", ""clubs"", ""ML"", ""design""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_3563"", ""stu_3816"", ""stu_4713""]"
stu_2417,"[""IT""]","[""career"", ""design"", ""startups"", ""python"", ""clubs""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_2009"", ""stu_0431"", ""stu_2659"", ""stu_4385""]"
stu_2418,"[""DS""]","[""career"", ""internships"", ""events"", ""python""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_4610"", ""stu_4236""]"
stu_2419,"[""CSE""]","[""clubs"", ""project"", ""design"", ""ML""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_2149"", ""stu_0898""]"
stu_2420,"[""Mech"", ""DS""]","[""events"", ""project"", ""coding"", ""design""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3808"", ""stu_4233"", ""stu_2394""]"
stu_2421,"[""IT""]","[""internships"", ""startups"", ""design"", ""clubs""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4645"", ""stu_0903"", ""stu_2360"", ""stu_0309""]"
stu_2422,"[""ECE"", ""IT""]","[""internships"", ""startups"", ""ML"", ""coding""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3306"", ""stu_4249"", ""stu_2520"", ""stu_3524""]"
stu_2423,"[""CSE""]","[""events"", ""startups"", ""career""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0597"", ""stu_3568"", ""stu_3327"", ""stu_0823""]"
stu_2424,"[""CSE"", ""ECE""]","[""ML"", ""project"", ""startups"", ""design""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_2439"", ""stu_4522""]"
stu_2425,"[""Mech""]","[""design"", ""startups"", ""events"", ""python"", ""career""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_3975"", ""stu_3404"", ""stu_2230"", ""stu_0061""]"
stu_2426,"[""ECE"", ""IT""]","[""design"", ""internships"", ""ML""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_1144"", ""stu_3770"", ""stu_4509"", ""stu_0489""]"
stu_2427,"[""AI""]","[""python"", ""clubs"", ""coding"", ""startups""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_3857"", ""stu_2768"", ""stu_1738"", ""stu_0831""]"
stu_2428,"[""Mech"", ""IT""]","[""career"", ""project"", ""python""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_3312"", ""stu_2770""]"
stu_2429,"[""CSE""]","[""design"", ""career"", ""project""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0435"", ""stu_3202""]"
stu_2430,"[""Mech""]","[""career"", ""coding"", ""internships"", ""project""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4704"", ""stu_2284"", ""stu_3641""]"
stu_2431,"[""DS"", ""AI""]","[""startups"", ""events"", ""clubs"", ""ML""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_4877"", ""stu_4105"", ""stu_1223""]"
stu_2432,"[""AI"", ""IT""]","[""internships"", ""events"", ""project"", ""python"", ""career""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_1616"", ""stu_1873"", ""stu_3680""]"
stu_2433,"[""IT"", ""Mech""]","[""career"", ""internships"", ""coding""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_4768"", ""stu_2715"", ""stu_2345"", ""stu_4988""]"
stu_2434,"[""DS""]","[""career"", ""coding"", ""project""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_3402"", ""stu_4553""]"
stu_2435,"[""CSE""]","[""startups"", ""internships"", ""design"", ""project"", ""ML""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0567"", ""stu_0408"", ""stu_4728"", ""stu_2373""]"
stu_2436,"[""ECE""]","[""design"", ""coding"", ""events""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4694"", ""stu_3081"", ""stu_4608""]"
stu_2437,"[""CSE"", ""Mech""]","[""clubs"", ""startups"", ""python"", ""internships""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4019"", ""stu_4503"", ""stu_1490""]"
stu_2438,"[""DS""]","[""coding"", ""internships"", ""ML""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1528"", ""stu_1819"", ""stu_3148"", ""stu_0707""]"
stu_2439,"[""AI""]","[""design"", ""clubs"", ""ML"", ""career""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4263"", ""stu_1820"", ""stu_1304""]"
stu_2440,"[""IT"", ""CSE""]","[""startups"", ""coding"", ""career"", ""ML""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_4478"", ""stu_0930""]"
stu_2441,"[""AI""]","[""career"", ""startups"", ""project""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4174"", ""stu_3762""]"
stu_2442,"[""Mech""]","[""startups"", ""design"", ""clubs"", ""ML""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_0393"", ""stu_0581"", ""stu_2525"", ""stu_3190""]"
stu_2443,"[""AI""]","[""career"", ""ML"", ""project""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_2805"", ""stu_2768"", ""stu_3816""]"
stu_2444,"[""CSE"", ""Mech""]","[""clubs"", ""project"", ""design""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_4732"", ""stu_2434""]"
stu_2445,"[""CSE"", ""AI""]","[""events"", ""design"", ""startups"", ""python"", ""career""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_2590"", ""stu_0512"", ""stu_4277""]"
stu_2446,"[""AI"", ""CSE""]","[""clubs"", ""ML"", ""internships"", ""career""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_0284"", ""stu_1546""]"
stu_2447,"[""AI""]","[""internships"", ""ML"", ""clubs"", ""coding""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_0883"", ""stu_4519"", ""stu_2507""]"
stu_2448,"[""Mech""]","[""clubs"", ""project"", ""design""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_0654"", ""stu_2213"", ""stu_0159"", ""stu_1749""]"
stu_2449,"[""Mech"", ""ECE""]","[""clubs"", ""design"", ""internships""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_1652"", ""stu_1779""]"
stu_2450,"[""CSE"", ""AI""]","[""python"", ""startups"", ""clubs""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_0471"", ""stu_4581""]"
stu_2451,"[""Mech""]","[""design"", ""python"", ""career""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_2511"", ""stu_0747"", ""stu_2562""]"
stu_2452,"[""ECE"", ""IT""]","[""career"", ""internships"", ""python""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_1690"", ""stu_0663""]"
stu_2453,"[""AI""]","[""internships"", ""clubs"", ""startups"", ""design""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3021"", ""stu_0648""]"
stu_2454,"[""ECE""]","[""python"", ""career"", ""project""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2532"", ""stu_3146"", ""stu_3926"", ""stu_1235""]"
stu_2455,"[""CSE"", ""Mech""]","[""internships"", ""coding"", ""startups"", ""ML"", ""project""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0176"", ""stu_2398"", ""stu_1016""]"
stu_2456,"[""Mech"", ""IT""]","[""internships"", ""coding"", ""python"", ""clubs""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3908"", ""stu_2675"", ""stu_1547""]"
stu_2457,"[""AI"", ""DS""]","[""startups"", ""coding"", ""python"", ""project""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0895"", ""stu_0241"", ""stu_3517""]"
stu_2458,"[""IT"", ""DS""]","[""project"", ""events"", ""career""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3190"", ""stu_4922"", ""stu_2740""]"
stu_2459,"[""ECE""]","[""design"", ""coding"", ""events""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_2450"", ""stu_3686""]"
stu_2460,"[""IT""]","[""internships"", ""events"", ""clubs"", ""startups""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3321"", ""stu_1879"", ""stu_1762"", ""stu_1802""]"
stu_2461,"[""DS"", ""IT""]","[""career"", ""design"", ""python""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_3044"", ""stu_4951"", ""stu_2722""]"
stu_2462,"[""DS"", ""ECE""]","[""career"", ""project"", ""events""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4249"", ""stu_0818"", ""stu_4300"", ""stu_3225""]"
stu_2463,"[""ECE""]","[""design"", ""events"", ""project""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4867"", ""stu_1769"", ""stu_3861""]"
stu_2464,"[""IT"", ""Mech""]","[""clubs"", ""python"", ""project"", ""startups""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_4729"", ""stu_4960""]"
stu_2465,"[""Mech""]","[""career"", ""python"", ""coding"", ""internships"", ""events""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_0580"", ""stu_3190"", ""stu_3086"", ""stu_3060""]"
stu_2466,"[""CSE""]","[""clubs"", ""startups"", ""internships"", ""career""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2130"", ""stu_1427""]"
stu_2467,"[""CSE"", ""ECE""]","[""career"", ""ML"", ""python"", ""project"", ""design""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_2826"", ""stu_0158"", ""stu_3961""]"
stu_2468,"[""DS"", ""Mech""]","[""career"", ""design"", ""clubs""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_0233"", ""stu_2988""]"
stu_2469,"[""ECE""]","[""design"", ""events"", ""internships"", ""python""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3558"", ""stu_1901""]"
stu_2470,"[""IT"", ""Mech""]","[""internships"", ""python"", ""coding""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_2541"", ""stu_1323"", ""stu_1406""]"
stu_2471,"[""Mech""]","[""events"", ""startups"", ""design"", ""coding"", ""internships""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_2783"", ""stu_0500""]"
stu_2472,"[""IT""]","[""design"", ""internships"", ""clubs""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0239"", ""stu_2686""]"
stu_2473,"[""AI""]","[""project"", ""python"", ""events"", ""internships""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_0972"", ""stu_0009"", ""stu_1180""]"
stu_2474,"[""DS""]","[""coding"", ""career"", ""events"", ""project"", ""python""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4716"", ""stu_1745"", ""stu_3076""]"
stu_2475,"[""AI"", ""CSE""]","[""ML"", ""project"", ""coding""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3255"", ""stu_2550"", ""stu_3203"", ""stu_4180""]"
stu_2476,"[""CSE""]","[""internships"", ""startups"", ""career"", ""events"", ""clubs""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4756"", ""stu_3670"", ""stu_4494""]"
stu_2477,"[""ECE""]","[""career"", ""internships"", ""project""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_3001"", ""stu_2114"", ""stu_0063"", ""stu_1975""]"
stu_2478,"[""AI"", ""DS""]","[""design"", ""internships"", ""coding""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_2549"", ""stu_0823"", ""stu_4093""]"
stu_2479,"[""ECE""]","[""internships"", ""career"", ""python"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4644"", ""stu_2304"", ""stu_4632""]"
stu_2480,"[""ECE"", ""Mech""]","[""project"", ""internships"", ""ML""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0703"", ""stu_2616"", ""stu_3669"", ""stu_1669""]"
stu_2481,"[""AI"", ""IT""]","[""ML"", ""career"", ""events""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_4019"", ""stu_0928"", ""stu_1604""]"
stu_2482,"[""ECE"", ""Mech""]","[""python"", ""career"", ""project"", ""internships"", ""clubs""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2338"", ""stu_1498""]"
stu_2483,"[""ECE""]","[""ML"", ""events"", ""internships"", ""clubs""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_1842"", ""stu_0081"", ""stu_1295""]"
stu_2484,"[""CSE""]","[""events"", ""career"", ""clubs"", ""coding""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_2838"", ""stu_4982"", ""stu_0503"", ""stu_2757""]"
stu_2485,"[""ECE"", ""AI""]","[""internships"", ""design"", ""startups""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_3775"", ""stu_1133"", ""stu_3321""]"
stu_2486,"[""IT""]","[""clubs"", ""events"", ""project"", ""python""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_2863"", ""stu_3363"", ""stu_0742"", ""stu_0536""]"
stu_2487,"[""ECE""]","[""python"", ""design"", ""career"", ""events"", ""ML""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_4868"", ""stu_1973"", ""stu_2086"", ""stu_1943""]"
stu_2488,"[""IT"", ""CSE""]","[""career"", ""events"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_1100"", ""stu_4441"", ""stu_4440"", ""stu_3224""]"
stu_2489,"[""AI"", ""IT""]","[""internships"", ""design"", ""career"", ""coding""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4687"", ""stu_1156""]"
stu_2490,"[""IT"", ""CSE""]","[""coding"", ""startups"", ""design"", ""ML""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_1084"", ""stu_0995"", ""stu_3108"", ""stu_2076""]"
stu_2491,"[""AI""]","[""python"", ""internships"", ""startups""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_4202"", ""stu_3591""]"
stu_2492,"[""AI"", ""CSE""]","[""project"", ""career"", ""startups"", ""python"", ""clubs""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1355"", ""stu_3743"", ""stu_0769"", ""stu_0833""]"
stu_2493,"[""AI""]","[""coding"", ""internships"", ""clubs"", ""startups""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_4738"", ""stu_2315""]"
stu_2494,"[""IT""]","[""startups"", ""internships"", ""python"", ""career""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1479"", ""stu_4270""]"
stu_2495,"[""ECE"", ""DS""]","[""events"", ""project"", ""design"", ""internships""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_0025"", ""stu_3122"", ""stu_3110"", ""stu_4715""]"
stu_2496,"[""CSE""]","[""python"", ""clubs"", ""internships"", ""events""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_1644"", ""stu_3132"", ""stu_4495"", ""stu_0395""]"
stu_2497,"[""IT"", ""ECE""]","[""clubs"", ""startups"", ""internships"", ""ML""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_1478"", ""stu_0245"", ""stu_2166"", ""stu_0427""]"
stu_2498,"[""AI""]","[""coding"", ""design"", ""career"", ""startups""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_4028"", ""stu_3879""]"
stu_2499,"[""Mech""]","[""ML"", ""startups"", ""internships"", ""career"", ""project""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_4448"", ""stu_1610"", ""stu_3271"", ""stu_0879""]"
stu_2500,"[""Mech"", ""DS""]","[""internships"", ""startups"", ""design"", ""events""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_2955"", ""stu_3992"", ""stu_3606""]"
stu_2501,"[""IT""]","[""startups"", ""design"", ""internships"", ""ML""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_1825"", ""stu_0194""]"
stu_2502,"[""DS"", ""AI""]","[""project"", ""ML"", ""startups""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4859"", ""stu_0798""]"
stu_2503,"[""ECE""]","[""python"", ""events"", ""clubs"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3438"", ""stu_1354"", ""stu_4154""]"
stu_2504,"[""IT""]","[""python"", ""clubs"", ""startups"", ""events""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1540"", ""stu_1362""]"
stu_2505,"[""AI""]","[""design"", ""coding"", ""career""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_1413"", ""stu_2176"", ""stu_0680""]"
stu_2506,"[""ECE"", ""CSE""]","[""coding"", ""python"", ""project""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0790"", ""stu_1086"", ""stu_3269""]"
stu_2507,"[""ECE"", ""DS""]","[""events"", ""project"", ""startups"", ""coding"", ""clubs""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_1531"", ""stu_4132""]"
stu_2508,"[""DS""]","[""startups"", ""events"", ""ML"", ""clubs"", ""internships""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_3246"", ""stu_0426"", ""stu_4583"", ""stu_1543""]"
stu_2509,"[""DS"", ""CSE""]","[""project"", ""internships"", ""design""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_3874"", ""stu_4606"", ""stu_1884""]"
stu_2510,"[""ECE"", ""IT""]","[""startups"", ""career"", ""design"", ""ML"", ""clubs""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_3054"", ""stu_1567"", ""stu_3777"", ""stu_0424""]"
stu_2511,"[""ECE""]","[""events"", ""design"", ""ML"", ""internships"", ""python""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1136"", ""stu_1093""]"
stu_2512,"[""IT"", ""AI""]","[""internships"", ""career"", ""design"", ""python""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_4252"", ""stu_2229""]"
stu_2513,"[""Mech"", ""CSE""]","[""ML"", ""python"", ""internships""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_1205"", ""stu_1803"", ""stu_1228"", ""stu_1965""]"
stu_2514,"[""DS"", ""Mech""]","[""ML"", ""events"", ""project"", ""startups""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4023"", ""stu_3478"", ""stu_3999""]"
stu_2515,"[""DS""]","[""python"", ""career"", ""events"", ""design""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2178"", ""stu_2652"", ""stu_0711"", ""stu_4727""]"
stu_2516,"[""Mech""]","[""clubs"", ""ML"", ""python""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_0178"", ""stu_1367"", ""stu_0479""]"
stu_2517,"[""Mech""]","[""python"", ""clubs"", ""events""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_2396"", ""stu_2057"", ""stu_1545"", ""stu_2019""]"
stu_2518,"[""CSE"", ""DS""]","[""ML"", ""python"", ""design"", ""clubs"", ""project""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0691"", ""stu_3832"", ""stu_1081""]"
stu_2519,"[""Mech""]","[""python"", ""ML"", ""coding"", ""clubs"", ""events""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_4939"", ""stu_0449"", ""stu_2448"", ""stu_4252""]"
stu_2520,"[""Mech"", ""CSE""]","[""clubs"", ""internships"", ""python"", ""project""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_2954"", ""stu_0139"", ""stu_2201"", ""stu_4374""]"
stu_2521,"[""IT"", ""AI""]","[""career"", ""coding"", ""project"", ""events""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_0728"", ""stu_0652"", ""stu_0408""]"
stu_2522,"[""ECE""]","[""career"", ""python"", ""startups"", ""ML""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_1034"", ""stu_1339""]"
stu_2523,"[""ECE""]","[""events"", ""startups"", ""career""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1015"", ""stu_2265"", ""stu_1999"", ""stu_3510""]"
stu_2524,"[""DS"", ""ECE""]","[""internships"", ""project"", ""events"", ""design"", ""python""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_4279"", ""stu_0808"", ""stu_1256""]"
stu_2525,"[""AI""]","[""python"", ""events"", ""career"", ""design"", ""coding""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3497"", ""stu_0729""]"
stu_2526,"[""DS""]","[""coding"", ""events"", ""clubs"", ""startups"", ""ML""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_2230"", ""stu_2380"", ""stu_1476""]"
stu_2527,"[""Mech"", ""DS""]","[""events"", ""startups"", ""ML"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4674"", ""stu_2548""]"
stu_2528,"[""AI"", ""Mech""]","[""project"", ""ML"", ""python""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_0582"", ""stu_0679"", ""stu_3056"", ""stu_3755""]"
stu_2529,"[""CSE""]","[""internships"", ""clubs"", ""project"", ""events"", ""design""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_0509"", ""stu_0627"", ""stu_0018"", ""stu_1571""]"
stu_2530,"[""CSE"", ""ECE""]","[""coding"", ""project"", ""ML"", ""python""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_3682"", ""stu_3601"", ""stu_3789""]"
